"filename", "language", "Python", "pip requirements", "JSON", "Markdown", "XML", "PostCSS", "SCSS", "comment", "blank", "total"
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart-arrow.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart-half.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart-pulse-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart-pulse.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heart.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heartbreak-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heartbreak.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hearts.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heptagon-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heptagon-half.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\heptagon.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hexagon-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hexagon-half.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hexagon.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\highlighter.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\highlights.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hospital-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hospital.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hourglass-bottom.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hourglass-split.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hourglass-top.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hourglass.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-add-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-add.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-check-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-check.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-dash-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-dash.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-door-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-door.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-down-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-down.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-exclamation-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-exclamation.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-gear-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-gear.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-heart-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-heart.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-lock-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-lock.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-slash-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-slash.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-up-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-up.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-x-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house-x.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\house.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\houses-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\houses.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hr.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hurricane.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\hypnotize.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\image-alt.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\image-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\image.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\images.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\inbox-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\inbox.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\inboxes-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\inboxes.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\incognito.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\indent.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\infinity.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info-circle-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info-circle.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info-lg.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info-square-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info-square.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\info.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\input-cursor-text.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\input-cursor.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\instagram.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\intersect.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\javascript.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-album.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-arrow-down.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-arrow-up.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-bookmark-fill.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-bookmark.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-check.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-code.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-medical.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-minus.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-plus.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-richtext.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-text.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal-x.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journal.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\journals.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\joystick.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\justify-left.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\justify-right.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\justify.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\kanban-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\kanban.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\key-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\key.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\keyboard-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\keyboard.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\ladder.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lamp-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lamp.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\laptop-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\laptop.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layer-backward.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layer-forward.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layers-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layers-half.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layers.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-sidebar-inset-reverse.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-sidebar-inset.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-sidebar-reverse.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-sidebar.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-split.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-text-sidebar-reverse.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-text-sidebar.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-text-window-reverse.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-text-window.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-three-columns.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\layout-wtf.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\leaf-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\leaf.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\life-preserver.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightbulb-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightbulb-off-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightbulb-off.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightbulb.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightning-charge-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightning-charge.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightning-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lightning.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\line.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\link-45deg.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\link.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\linkedin.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-check.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-columns-reverse.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-columns.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-nested.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-ol.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-stars.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-task.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list-ul.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\list.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lock-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lock.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\luggage-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\luggage.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lungs-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\lungs.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\magic.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\magnet-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\magnet.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mailbox-flag.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mailbox.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mailbox2-flag.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mailbox2.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\map-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\map.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\markdown-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\markdown.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 6
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\marker-tip.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mask.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mastodon.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\measuring-cup-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\measuring-cup.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\medium.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\megaphone-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\megaphone.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\memory.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-app-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-app.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-button-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-button-wide-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-button-wide.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-button.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-down.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\menu-up.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\messenger.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\meta.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mic-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mic-mute-fill.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mic-mute.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\mic.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\microsoft-teams.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\microsoft.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\minecart-loaded.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\minecart.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\modem-fill.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\modem.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"h:\SoftDev\xFRA\xFRA\icon\bootstrap\moisture.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
